,user_id,state,review_count
0,YMzgPqMtmHNgmOA64eTqag,AZ,13
0,gnJdmjz577H6ILTV8dAm4w,NV,3
0,g4c63CuQP6Nx2VSMvH9Bmg,NV,11
0,bvSiS-cZ1sN0Eq5xgDyDng,NV,7
0,Da_ZO8lKwIacljqKUJbAlw,NV,4
1,Da_ZO8lKwIacljqKUJbAlw,OH,1
0,GamSKK0ERfkLlhkSnJc7SQ,NV,25
0,JNLTh1iGDWLncTlnESdv-g,NC,3
1,JNLTh1iGDWLncTlnESdv-g,NV,8
2,JNLTh1iGDWLncTlnESdv-g,WI,3
0,5K3XXulObIB_hb40sTxscA,NV,12
0,y5qkluQDupcecpA3huZ2LQ,NV,14
0,cJ6Nhg6GMd7iOQKepMw-Fg,NV,3
0,5kWLbT_Rs6SnskEIo4NpMw,AZ,43
0,l0eez0AI6cr9VL4J2ioiwA,NV,6
1,l0eez0AI6cr9VL4J2ioiwA,PA,3
0,vwyJtyoVraNxnudiTJYjLQ,ON,1
0,EiwxlbR8fb68lMgEXhcWKA,AB,4
1,EiwxlbR8fb68lMgEXhcWKA,AZ,11
2,EiwxlbR8fb68lMgEXhcWKA,NV,68
3,EiwxlbR8fb68lMgEXhcWKA,ON,2
0,qLdLalQCAtyrs_xiPS4ytw,AZ,1
0,uPv7k3spTf5F_sBqU3mEAw,AZ,2
0,FLt1hX0vRcfDomT4aywh8Q,NC,2
0,Rm679tOyN9FfCGQ6ocI0Jg,AZ,31
1,Rm679tOyN9FfCGQ6ocI0Jg,NV,2
0,trAgaopRYs3-yNpSdnAvTg,NV,11
0,pn_flI3EBNugBEYFp9okxQ,NV,1
1,pn_flI3EBNugBEYFp9okxQ,ON,260
2,pn_flI3EBNugBEYFp9okxQ,QC,5
0,fgkJ6KUlrmbKyLDQervxsw,NC,1
1,fgkJ6KUlrmbKyLDQervxsw,NV,151
2,fgkJ6KUlrmbKyLDQervxsw,QC,7
0,tm_8tvK32ou14r-sWcsNwg,NV,3
0,-m0KTRk0c901-4b-BN34Gg,NV,3
1,-m0KTRk0c901-4b-BN34Gg,ON,80
0,pQIADDOm1H1Yd04VDQfUbA,AZ,3
1,pQIADDOm1H1Yd04VDQfUbA,NV,14
0,ApjSaDZD9OeSqimHE9Qo0Q,WI,10
0,SEzZkjAKSRcJGJ48cUwFig,NV,17
0,KVD_E0lqgVXYipyXyNeRCg,NC,5
0,H2h21wrYd-BEUm5mZVX0bg,NV,6
0,vAANn2jP_YUkkWW1d7HyAw,NV,2
1,vAANn2jP_YUkkWW1d7HyAw,ON,2
2,vAANn2jP_YUkkWW1d7HyAw,PA,2
3,vAANn2jP_YUkkWW1d7HyAw,QC,1
0,eIPAZif3wUD2Cg_Sra18ig,NC,6
1,eIPAZif3wUD2Cg_Sra18ig,SC,1
0,rVHSNa7tzfz4L0J4YqyjvQ,AZ,6
1,rVHSNa7tzfz4L0J4YqyjvQ,NV,8
2,rVHSNa7tzfz4L0J4YqyjvQ,ON,1
0,Sg_BvnTHsbc1AABiJjaiPA,NV,4
1,Sg_BvnTHsbc1AABiJjaiPA,QC,8
0,rqv6iQJtu2Y8mNqbQF2wYw,NV,6
0,_IFHqEzkmxfsIbQc5Le3kA,AZ,4
0,CkIAxw9kyWhEdPv9dy2VBA,NV,19
0,CjvFxl6_7AK3lw5O49MN8g,NV,23
0,O_d92wiJ3Zv5tVgM4WIUUw,NV,1
0,DihTsliUxbqpoA9W3uRDBA,NV,5
0,STAlhmm3saZDehwqzEg5wg,AZ,1
1,STAlhmm3saZDehwqzEg5wg,NV,6
0,YBPxpD1C3iv6FYwAGj5cZQ,AZ,1
0,nyl_1VcRIAyI55bb_scpdw,NC,11
1,nyl_1VcRIAyI55bb_scpdw,NV,17
2,nyl_1VcRIAyI55bb_scpdw,ON,232
3,nyl_1VcRIAyI55bb_scpdw,QC,5
0,jehmOADYYSSLuKL7u72Nwg,NV,22
0,wUfC4lHHhRLLXRpzJRGWGA,NV,2
0,GJMOpKrcc57b7Lvuo6G2Pw,AZ,21
0,2uh6GE6p-F3U2_YUhYwTtA,PA,13
0,c_HdvOYbDHfcd5KtM6wY4w,NV,10
0,Xozr1-vOeyUddwUEJWgIaw,NV,7
0,Q0P6es9wrrbFKy4btR5WSw,AZ,1
1,Q0P6es9wrrbFKy4btR5WSw,NV,3
0,jckP4KS3DFeOnsFx8PF5yg,AZ,2
1,jckP4KS3DFeOnsFx8PF5yg,NV,9
0,WlI_RzA43VNI3EV8YVawJg,AZ,5
0,rt3PC7WCgCKsoufmQJELfw,AZ,2
1,rt3PC7WCgCKsoufmQJELfw,NV,361
2,rt3PC7WCgCKsoufmQJELfw,TX,1
0,u5fnrkB6fiQkHUo27rJMrw,NV,4
0,zAghFoSVPux0auqBdtd-7g,NV,2
0,u3ZPMVVEzneq8x856WksJQ,OH,255
0,tg1Eh5J9iqH5Y0ycb1bejw,NC,64
1,tg1Eh5J9iqH5Y0ycb1bejw,PA,14
0,UzuJi4EJXv61IEaTebnoOA,NV,1
0,7o2ZPijGOxaUncf5FEkCRA,NV,56
0,nnnGr8_akfaX2xHvSooTPw,NV,1
0,7y9keg4X-6kasx-90Wm2kw,NV,1
0,9MlXWEHFygj13lofK5KC8A,AZ,44
0,HXOfPXPMvdXNpQ_l0RRjKw,AZ,37
1,HXOfPXPMvdXNpQ_l0RRjKw,IL,7
2,HXOfPXPMvdXNpQ_l0RRjKw,NV,12
3,HXOfPXPMvdXNpQ_l0RRjKw,ON,1
4,HXOfPXPMvdXNpQ_l0RRjKw,QC,14
0,jlDlYRSV7zeIpQn9aiXOKg,AZ,31
0,rrRZ2TubdRzkAksCwzHtvA,AZ,9
1,rrRZ2TubdRzkAksCwzHtvA,NV,2
0,rhAFpqcM4fQ7bj4W1ACdRA,AZ,7
0,4zrayXssmQnfX8yHEs-veQ,QC,4
0,_ireXTpAJwUchkC71J-qoQ,AB,3
1,_ireXTpAJwUchkC71J-qoQ,AZ,22
2,_ireXTpAJwUchkC71J-qoQ,OH,36
3,_ireXTpAJwUchkC71J-qoQ,PA,3
0,JwoMEL4XF5zBB9Auhj6VBQ,NV,43
0,EXx__0SOew8Is7CpFZ8DLA,AZ,1
1,EXx__0SOew8Is7CpFZ8DLA,NV,14
0,iuBatwXmE3Kdk97CmR_KMg,IL,1
0,bczUjT7jrfU7rzuuVsUsCw,AZ,21
0,9d3movyLJkI7I2LLInJRLQ,NV,3
0,7SZAVtiobewY6B6QcqNYyw,AZ,66
0,eAvJCtu_qa1iR8CTS6wz-w,AZ,10
1,eAvJCtu_qa1iR8CTS6wz-w,NC,5
0,QAhzCDCW8sqoDTw6rwhTWw,OH,2
0,wknsiGKIHaeKo3z5VHaPXQ,NV,6
0,aww_dtuumJH2FwxDnf-GXg,AZ,1
0,kR8PxLu2xEyq4PPPoKJ-Mg,PA,31
0,u3DmS2s7yqNKB1cOpAzqHQ,QC,9
0,rXT1HnjOQmcHcxqn0J5Qew,OH,1
0,-Qv5Azzhhd4b9pAl21iL8Q,NV,1
0,TK7208ZMWAERUUY2dEtD6w,AZ,141
1,TK7208ZMWAERUUY2dEtD6w,NV,2
0,k7kgzvQ8f7fQOOn64fWwJA,NV,1
0,VdkAX9khigCjpMGuMNWYMQ,AZ,1
1,VdkAX9khigCjpMGuMNWYMQ,NV,112
0,AEn5S3lU5_R_59UDmVDZTg,NV,1
0,RKcvUwivI0x3BG6DdyXPVw,NV,10
0,IZXnSMdOkVdFH-mw6zQBbA,NC,76
1,IZXnSMdOkVdFH-mw6zQBbA,SC,11
0,dnxHEQ7I2mV-yDP_V6GZnA,AZ,8
0,9HDAQKUk7twUDxdCHIiq-Q,NV,5
0,gvyYZgFdBbcT3xGjWOvZag,AZ,117
1,gvyYZgFdBbcT3xGjWOvZag,NV,5
2,gvyYZgFdBbcT3xGjWOvZag,PA,8
0,3HHLpfU7q4HoREEOXtt7pw,AZ,10
1,3HHLpfU7q4HoREEOXtt7pw,NV,21
0,CkM9FtxelvahpE9StyON3A,AZ,123
1,CkM9FtxelvahpE9StyON3A,NV,1
0,TPusr6U2B4zPhIgbCJrrxw,NV,4
0,WKYodE7epmib423A_NFITA,NV,2
0,OHVhLKw_uIE7saIt_S-udw,AZ,1
1,OHVhLKw_uIE7saIt_S-udw,NV,63
0,hPRxsxwK2pcscSv70t_KcA,NV,6
0,4hfETiyxeV_6O1zNIO8FhQ,NC,6
1,4hfETiyxeV_6O1zNIO8FhQ,NV,1
0,jVuyNd_1xknblSSBQYNAEw,NC,38
0,CM-LNVlZLpcAxhZkZLD_nQ,NV,2
0,jUZW1alRK8QvdZ-pH1OquQ,AZ,6
1,jUZW1alRK8QvdZ-pH1OquQ,NV,130
0,Zl6uyhgGrbqvNjfkhQMeGQ,AZ,2
0,syvwUKQJ4OYfmL_ixVLMeQ,NY,1
1,syvwUKQJ4OYfmL_ixVLMeQ,ON,9
2,syvwUKQJ4OYfmL_ixVLMeQ,QC,2
0,In171GIwZ4ZQqsba5cu9gw,NC,2
0,SFNTctsiX4EABPfuk9xB7Q,QC,2
0,AkkEXDdhBoqnbJyVjan38w,AZ,3
0,JWiQrqpegVmAfTM_A6_MOQ,AZ,2
1,JWiQrqpegVmAfTM_A6_MOQ,NV,1
0,LKItE_cB-CfyV9HOvkz2UQ,OH,1
0,DEf7B5g_RscGRrWWiYqJnA,NV,14
0,crKgi_QjBfkJcAuB0u01Yg,NV,6
0,Q3eM3xS_tWr56GrRDJO8Ag,NV,32
0,hCy4Kkyo4N0fFLMDpKjYyw,AZ,99
1,hCy4Kkyo4N0fFLMDpKjYyw,NV,48
0,vwEbudgP8gP0UcVgaFlwPQ,NV,9
0,-URAJU5BQAM2F1_SNna81g,NV,24
0,a7QBKnU1ygMoxFmJKoiR3g,AZ,6
0,hGxKMRt9f4drE10NUwsjGQ,PA,31
0,Sie_GuTDt_U0Z7hXIr7mFA,NV,9
0,wEqETrWwpsujK2r8ZueOFw,AZ,1
1,wEqETrWwpsujK2r8ZueOFw,NV,7
0,SQOOovfWX7GGmDkHl-FzGQ,AZ,2
1,SQOOovfWX7GGmDkHl-FzGQ,NV,26
0,W7DHyQlY_kXls2iXt-_2Ag,AZ,9
1,W7DHyQlY_kXls2iXt-_2Ag,NV,34
0,LBt3_bXL0nEUhQZPkYr6yQ,AZ,1
1,LBt3_bXL0nEUhQZPkYr6yQ,NV,4
0,WMLaiOmjm-Y8EUWZ_edJlA,AZ,7
1,WMLaiOmjm-Y8EUWZ_edJlA,NV,2
0,NZOTHK7fVn_4L966mk25EQ,AZ,1
1,NZOTHK7fVn_4L966mk25EQ,NV,4
0,NeXRy1C7PxS7bvIcQ3SymA,NC,1
1,NeXRy1C7PxS7bvIcQ3SymA,NV,29
0,JCapJcvST-rREaLEvNRMcQ,AZ,36
1,JCapJcvST-rREaLEvNRMcQ,NV,3
0,-oKpcbPXwRW6OZeZc84JxQ,AZ,15
0,g7Uoydq8ClIEmWPryCMUag,AZ,1
1,g7Uoydq8ClIEmWPryCMUag,NC,11
2,g7Uoydq8ClIEmWPryCMUag,WI,3
0,ftuBZRbMZw8wufWBZYR5_Q,NV,1
0,I4eTqRHq93iElqq4f5istw,NV,11
0,k2Y_QpYETerr951LOf3i8g,NV,1
0,OhsCg_yTTSUiRvkTGiPyog,NC,92
1,OhsCg_yTTSUiRvkTGiPyog,SC,1
0,604vXbJUsR5glg15zbFe1Q,NV,9
0,s-H84tql4sCDcvLfkaWbMQ,NV,1
0,-_r4ZyQ_gPebwuMTATsthg,NV,3
0,lLP9lRTrk6-exFMvOlLIGA,AZ,4
0,7iF-6RIVvUfk_ibomp5Xig,NC,2
1,7iF-6RIVvUfk_ibomp5Xig,NV,8
0,XEfci56jGpDmnMr5FM9UKw,NV,18
1,XEfci56jGpDmnMr5FM9UKw,TX,1
0,GG_tjDrNYyGGlSVDbd_zmQ,AZ,5
0,wYHvOJztGWZ73Dvyox9vPw,AZ,45
1,wYHvOJztGWZ73Dvyox9vPw,NV,1
0,0BgfM31IUh0DjBfaMe6uMg,NC,17
1,0BgfM31IUh0DjBfaMe6uMg,OH,2
0,_FccFskO8grJYC9GgaVJhQ,AZ,5
0,Jl7wukjs3Y0WSQOQQ1vkgw,NV,5
1,Jl7wukjs3Y0WSQOQQ1vkgw,OH,1
2,Jl7wukjs3Y0WSQOQQ1vkgw,ON,2
0,edV_IqWqz5KVSGLrsru5EQ,AZ,2
0,_zY7-LJE3YZQ958Wf6Wxgg,NV,4
0,Iwk9VQ0rK15gFZRhSVSICQ,AZ,1
0,k0_iJys8a5Z_qCggcE8X7w,AZ,4
1,k0_iJys8a5Z_qCggcE8X7w,NV,8
0,NDhDMKqSiBc0L06jKlFnmg,NC,1
1,NDhDMKqSiBc0L06jKlFnmg,NV,27
2,NDhDMKqSiBc0L06jKlFnmg,ON,3
3,NDhDMKqSiBc0L06jKlFnmg,QC,35
0,clRCbMJ5LGMYGzVi_n5iPg,AZ,1
0,1yf-PScjXs9mdagubKpBNQ,PA,9
0,LON0g3hLfwPvd5Ms7nxSJw,NV,2
0,rj8kIy3m-Y_UTUnfN2vgVQ,NV,10
0,DIadC2ztwyyFsjekVEbSUw,NV,17
0,86RJ2VAQoUypqdf7ZEpEXg,NV,174
0,62jNg_kHySZZpKKVHBNUcQ,NV,3
0,xdWys8NOYrpzIsLCfXWZVQ,ON,18
0,jsBkZwsQ_ywGGAP4Z9wpMg,AZ,5
0,UZtdtZXs-2JIak_ng48ZAQ,NV,1
0,XxbZVX09lwA3J0yG6-JSZQ,NV,10
0,2MbKqqyCbh5VlwbsIYq5Cw,NV,9
0,UVg9-TVTipQuyHXPkaTJuA,NV,9
0,hYWwocw-J4KdyGLrUlOYXA,AZ,1
1,hYWwocw-J4KdyGLrUlOYXA,NV,37
0,ncvgNeEsAIAuMWYFN2blhg,AZ,3
1,ncvgNeEsAIAuMWYFN2blhg,NV,9
0,GbRMUqyFWqnoLulkrDXVCA,NV,1
0,eb_qEtuhI3qVTPKaxwQ0ow,NV,5
0,k0hZPaZjS1y8A-gxGjWsQQ,NV,7
1,k0hZPaZjS1y8A-gxGjWsQQ,ON,42
2,k0hZPaZjS1y8A-gxGjWsQQ,QC,5
0,8Jm9fFWM9rVH-jylv3tYDg,NV,25
0,BuPTRJUk6jRlngmjms-kAw,AZ,1
0,NXUYqamg1hKTGfAwVrdgcQ,AZ,25
1,NXUYqamg1hKTGfAwVrdgcQ,NC,1
2,NXUYqamg1hKTGfAwVrdgcQ,NV,7
3,NXUYqamg1hKTGfAwVrdgcQ,PA,5
0,KPaPsdQRMsqRirSXgxWjAw,OH,1
1,KPaPsdQRMsqRirSXgxWjAw,PA,1
0,dWLdQjvlpNrOREiaO1SWFQ,AZ,59
1,dWLdQjvlpNrOREiaO1SWFQ,NV,6
0,FIYkwZ_OCj5h57wbHnuBrw,AZ,1
1,FIYkwZ_OCj5h57wbHnuBrw,NV,13
0,Ptr5SI7JVvbxoEUsWjOU3Q,AZ,20
1,Ptr5SI7JVvbxoEUsWjOU3Q,NV,2
0,yFqO3NGu5xHOo20Xs4JUjg,AZ,4
1,yFqO3NGu5xHOo20Xs4JUjg,NC,15
2,yFqO3NGu5xHOo20Xs4JUjg,NV,13
0,cZ16H_Fc3s2-2AYrs-LEJg,NV,51
0,aAOx-FvLpDvA8uJsts3ERQ,AZ,14
0,yD1aRxezQ8XjrKogEfuShw,AZ,10
1,yD1aRxezQ8XjrKogEfuShw,NV,27
2,yD1aRxezQ8XjrKogEfuShw,ON,2
0,jbiI4WJrvhE0ia0mEKvz-g,ON,74
0,TfKRp73rhUhkcLL7sizjYg,AZ,74
1,TfKRp73rhUhkcLL7sizjYg,NV,1
0,XT2PFiGrgNwB5ZmgbJlelw,AZ,74
0,MFGDwMQJijNc0mHv1s_BUQ,AZ,93
1,MFGDwMQJijNc0mHv1s_BUQ,NV,1
0,fct5IrXggFcrXFAZXs6coQ,AZ,3
1,fct5IrXggFcrXFAZXs6coQ,NV,9
0,LAPtCqwKRhCZxU7Lno_rRw,NC,12
0,iBShwZ_EeYJh37BFGlHnUA,NV,3
0,2gsSW1QOGB0tij-Tn0N39w,AZ,3
0,V0b6qQt_mF21xg_--BFw5Q,ON,6
0,X_2WR0EHCNhw-yZZLsTrJg,NV,9
0,_dy1UXsoPG5Zq4Fhwm4GBg,NV,7
0,HaXys2j9ynhzpz5HpJ0NNg,NV,10
0,iqrbSV3HpFeQFkH0lJp5pA,AZ,1
0,qah3--l1onnM6sX4xQ1NHA,AZ,13
0,Nf_Jw_W_CwOz5WJ7ApSMxg,NV,66
0,djxnI8Ux8ZYQJhiOQkrRhA,AB,2
1,djxnI8Ux8ZYQJhiOQkrRhA,AZ,10
2,djxnI8Ux8ZYQJhiOQkrRhA,NV,43
3,djxnI8Ux8ZYQJhiOQkrRhA,ON,4
4,djxnI8Ux8ZYQJhiOQkrRhA,QC,3
0,AKzaA_m2TwgNXil2ytjNqQ,NV,1
0,H4HPzkK0pCJ3vQqZccPrag,NV,22
0,J18ol0RI1TuyqGKFZJfh3w,NV,19
0,NJ_RnJxIItX7HY-vurdBbQ,NV,1
0,dvqgxx4hFcfraHvhddzOXA,NV,11
0,uF0pe17LMRs443RtRbICQw,OH,1
0,eO1ZCFWJCZcETr9dfSydRg,AZ,5
1,eO1ZCFWJCZcETr9dfSydRg,NV,37
0,GPASJQMtRKQ5kxlXK29UjQ,ON,64
0,cXOKF_ySM9ps2vBhMOkcvw,AB,38
1,cXOKF_ySM9ps2vBhMOkcvw,NV,1
2,cXOKF_ySM9ps2vBhMOkcvw,ON,1
3,cXOKF_ySM9ps2vBhMOkcvw,QC,1
0,61vQJSnhppMOCEIpmqAY0g,NC,20
1,61vQJSnhppMOCEIpmqAY0g,SC,1
0,wLh4YepDaBzQ1JMrj5fDzQ,NV,14
0,6XVsgKzY4-04u9QthFZF0Q,NV,18
0,u79JLmKzua7wxGxs1Q3Qkg,AZ,3
1,u79JLmKzua7wxGxs1Q3Qkg,NV,5
0,5R8S2k94FIcAeRffp4Vmqg,NV,1
0,KDmKGKWf978gT1rwSYFO8A,NV,1
0,7MqhUPjIj5m4ojOhuvMCDw,ON,1
0,3JhPdrOjHoj1ds7bO4wFzg,AZ,3
0,_siniUb8CoN9of4mhAtj_g,NC,47
1,_siniUb8CoN9of4mhAtj_g,SC,2
0,taU-uxYwYs3nywMkVm3ELQ,QC,1
0,u6wFKvEPzWIwc1Rbr639Qw,NC,9
0,lxvVnNWEqR4bV5ZGuQiRkw,NV,4
0,47r-Fhx0yxQt152a0wQ-hQ,AZ,2
0,OdcUDgb0-oDSMvHetOSX-w,NV,9
0,jth3c4A8Cydc_Fp67aByEw,NV,12
0,oPCtHBUBx60qptwy_EQ8zw,ON,25
0,wgHQxJgSm8TF9NgDjbq6VQ,NV,5
0,i_1vWPbw-x2XkJMrgmwwOg,NV,6
0,5bT16QvBp6t33vIfqtJahg,NV,89
0,vomIEH9MAenOcvoXvH7kRA,NV,3
0,hE9FCBh0BPd2hEhTMNFp3A,AZ,33
0,nlFiF0gCM9Tet3D-EYrH5A,NV,46
0,m9N3bBRLAxRJU_7F6aWOmA,NV,8
0,9d0ryqJoLY-WlbF6vHGZvA,OH,1
0,vNToltF1f4NLPRNHH4DEbg,ON,29
1,vNToltF1f4NLPRNHH4DEbg,QC,6
0,W_PbzHObtYF4OKb0s_yaCg,PA,1
0,VFr6lODPXmakSm4BFebKww,NV,42
0,Nlgl2CCKf83BhwEwCbmO3Q,ON,25
1,Nlgl2CCKf83BhwEwCbmO3Q,QC,1
0,Q9mA60HnY87C1TW5kjAZ6Q,AB,1
1,Q9mA60HnY87C1TW5kjAZ6Q,ON,590
2,Q9mA60HnY87C1TW5kjAZ6Q,PA,2
3,Q9mA60HnY87C1TW5kjAZ6Q,QC,9
0,V9GFCn2W3OqF95991iphEg,NV,1
0,x3i1zNsZh9XmcG8WHYCTvA,NV,4
0,xsWKadhAvkmbZpE6MaRF4w,AZ,6
0,KOWl_ZhqhYqY33-CbaJubw,NV,35
0,oYNaHHiWCtv7P1_6NE-H0g,NV,1
0,xiPHcm7h8roVUO8ShsMuRw,AZ,3
0,sYQyXDjGaJj7wfaqz5u8KQ,AZ,325
0,GkoESM9G3qJC3PTLgCif8A,NV,42
0,0HdTa-MiPaoeEfM8RK63kA,NV,22
0,Ouuk2MRqDgHDpN71t0w9xA,NV,13
0,3FjdHwnoz-vfw6hBBtckqg,NV,3
1,3FjdHwnoz-vfw6hBBtckqg,OH,3
2,3FjdHwnoz-vfw6hBBtckqg,PA,91
0,k7p58cWIFFjDUxQodo7W_Q,AZ,2
0,mR2P6XpEdbp0EjNsic721Q,PA,25
0,JmfMk-wwdpnsDxjoklZ6PA,NV,10
0,CLmvJN5a3l9KutC-nF6LzA,NV,3
0,ALRot_rgv3j0Y_hbuAa5yw,NV,15
0,hfBr9kOgp3cAhppZRBaReQ,AZ,15
0,k5s8D5kSSNFxHQLzfxWJeA,ON,8
0,huUq7cTpNnKbt8kQENu4aQ,AZ,6
1,huUq7cTpNnKbt8kQENu4aQ,NV,4
0,XbWP6vAli3waJ0iR_lcjOg,NV,1
1,XbWP6vAli3waJ0iR_lcjOg,ON,85
0,NIcmtzlO9OwwMXTSf-7LiA,NV,1
1,NIcmtzlO9OwwMXTSf-7LiA,OH,1
0,crcCcK4NDDvKhiRz4OeoZw,AZ,1
0,gJm0HnCtVPTj3GKCEGAsIQ,ON,36
1,gJm0HnCtVPTj3GKCEGAsIQ,QC,4
0,0EigY2IT-Boxz4tFj-P1Zg,AZ,60
1,0EigY2IT-Boxz4tFj-P1Zg,NV,8
0,BvDI3EUPf1yJQJh-P7Uqjg,AZ,50
0,DpUTP6FFCmRwRGo9A_MGHA,AZ,4
0,s5hemOR2IxcW-0MYA6hGug,AB,5
1,s5hemOR2IxcW-0MYA6hGug,ON,85
2,s5hemOR2IxcW-0MYA6hGug,QC,4
0,8xev0Avovx_jp7LEw8JqvA,NV,19
1,8xev0Avovx_jp7LEw8JqvA,ON,5
0,atLaTfIk1efrcO71SEixJw,NV,12
0,g33VwqpRaQgU4dONyZXO6Q,NV,11
0,5ZhwDuvwhghCYFKTrH_kDA,NV,6
0,TDOVp-BzKusKbNB5myoDeQ,IL,17
1,TDOVp-BzKusKbNB5myoDeQ,NV,1
2,TDOVp-BzKusKbNB5myoDeQ,QC,1
0,yT4HTTqjyg77n5k8-0BYmw,NV,2
0,dwmUKBXnTCDuewkCb7QooA,AZ,3
1,dwmUKBXnTCDuewkCb7QooA,NV,23
0,Nwh2hihkEwum289l_WdQUg,NV,35
0,lMAeHqAsdvgV6KFz53e1Dw,NV,1
0,BBU1yxERjkJlMqdzWOqWPg,NV,1
0,r3ov7FgibBx41_W74I1KiA,AZ,5
1,r3ov7FgibBx41_W74I1KiA,NV,9
2,r3ov7FgibBx41_W74I1KiA,OH,2
3,r3ov7FgibBx41_W74I1KiA,PA,2
0,-N0IdkXltVc6Ks9wx3d3GA,AZ,1
0,kHV7bsZgRSyNDdPIfwF3_A,NV,2
0,HNsPd1ieGqZ3lvpjDhcd3A,ON,51
0,G6VespdVV3R4XInKgFDMDw,AB,1
1,G6VespdVV3R4XInKgFDMDw,NV,11
0,cek_1lxcWUmOkVBtYMbQ-w,IL,48
0,52oH4DrRvzzl8wh5UXyU0A,AZ,2
1,52oH4DrRvzzl8wh5UXyU0A,NV,1
0,co64BGDz5U4i-VOwhJgn5Q,AZ,78
1,co64BGDz5U4i-VOwhJgn5Q,NV,32
0,TPBznx2-LOjYvn1-cwK-Yw,AZ,5
1,TPBznx2-LOjYvn1-cwK-Yw,NV,6
0,wsv4eiRRog12yKSUwrl2TQ,NV,9
1,wsv4eiRRog12yKSUwrl2TQ,PA,1
0,RjMBxbU-W69Ig2ZR1M9w1g,IL,10
0,jjaSLV7FSK-T2uS06Laztg,AZ,3
0,BjtJ3VkMOxV2Lan037AFuw,NV,6
1,BjtJ3VkMOxV2Lan037AFuw,OH,23
2,BjtJ3VkMOxV2Lan037AFuw,PA,175
0,CtITdFHWadagdOCn0sIJAw,NC,1
1,CtITdFHWadagdOCn0sIJAw,NV,3
2,CtITdFHWadagdOCn0sIJAw,QC,4
0,_wRTBeEpjXvH6oSl2dMhLA,AZ,1
1,_wRTBeEpjXvH6oSl2dMhLA,NV,4
0,Bt5icFzn8PFE10Nqq04LhA,NV,6
0,M62VYFSMZdiiRl1CsUolxQ,AZ,5
1,M62VYFSMZdiiRl1CsUolxQ,NV,1
0,5w-AqylutSGAF01sKm_wZA,NV,6
0,p_2daiuEk774FFHsKrCAlg,AB,1
1,p_2daiuEk774FFHsKrCAlg,AZ,21
2,p_2daiuEk774FFHsKrCAlg,NV,37
0,uCHi-qeQXR4lYyCFPWQdZw,NV,5
0,wky4BZxCELi4PZcvb11qYQ,ON,96
0,dMtkqy7SpggEFAGFkCbyDQ,AZ,3
0,biE9owolIZ5Wf2k5wTB5Tw,NV,2
0,nshZ4M7aUkkJ396k75lvUQ,AZ,12
0,P9yweXls2Pg-EMipYr45XA,NV,71
1,P9yweXls2Pg-EMipYr45XA,TX,1
0,xJxtHt9Rvdy75EMvVtcN9g,NC,5
1,xJxtHt9Rvdy75EMvVtcN9g,NV,20
2,xJxtHt9Rvdy75EMvVtcN9g,OH,1
3,xJxtHt9Rvdy75EMvVtcN9g,ON,5
0,7XtjpwvWhYd08c6qF-YyAA,NV,22
0,QD4V4KfC7QfNIrvce0fHhA,NV,7
0,HLY9oDcVBH9D25lU4X_V5Q,NV,46
0,bf9IQYcUhIsPapOt6g1WpQ,NV,2
1,bf9IQYcUhIsPapOt6g1WpQ,QC,1
0,NvUeb5G_mSSxgKhEE_Hueg,AZ,2
1,NvUeb5G_mSSxgKhEE_Hueg,NC,21
2,NvUeb5G_mSSxgKhEE_Hueg,NV,7
3,NvUeb5G_mSSxgKhEE_Hueg,SC,2
0,WPBrjBbk76ZtZQ8QpG09cQ,NV,2
1,WPBrjBbk76ZtZQ8QpG09cQ,ON,6
0,MPI1jeBLEaYlfOp1IM33Ww,NV,7
0,Gh7a3aAOlB2zMRocFzGEZg,NV,5
0,p5jZLJ6IHRsdWyqdd_X1xg,NV,41
1,p5jZLJ6IHRsdWyqdd_X1xg,QC,1
0,qyd1tu-uGmtjKfk0ZKLwdg,NV,2
0,6rRXB2efcs8gAeNF-lYfOg,AZ,8
0,DvdVXZuixUz7651_hrGmEg,AZ,31
0,dWhzWZWbneJO_7rRQDXbng,NV,2
0,7kmPZogSiXwCXo8Z7NMGlA,AZ,3
0,bAJdjGICfzWf35_YoEEzfQ,OH,1
0,jtM-lajwSwW65wJRaMuFxg,NV,15
0,WuNIwTjNPZYdBssTfvDQ3Q,AZ,14
0,KY6wELK--v1TdJVMhoYDqw,NV,1
0,31OJfBoBXGDfK1LK72q_Qg,NV,13
0,0QeJC2inz6P-OVzROU_LNw,NV,19
0,jJlYRJXPdIolKbuqGiZ-CQ,AZ,7
1,jJlYRJXPdIolKbuqGiZ-CQ,NV,6
0,jQlrCll7ygS1ZS1vyEi94A,NV,10
0,DyQpYGALYV-WmKfb5rThGw,NV,20
0,an-ijVpGQxgiOBX9qTBOyQ,AZ,136
1,an-ijVpGQxgiOBX9qTBOyQ,NV,7
0,nDvmtMpjBrPKsKapv8xznQ,NV,13
0,JW6FYufSeGxUxKKou4CP6g,ON,1
0,bvZ8KK6UiX_Z0d2bWPnU1w,NV,6
0,hjs3HMhS45ZCLk5TLBOl2A,AZ,9
1,hjs3HMhS45ZCLk5TLBOl2A,NV,1
0,6JehEvdoCvZPJ_XIxnzIIw,AZ,18
1,6JehEvdoCvZPJ_XIxnzIIw,NV,14
0,1BshH8l8kT2noxxtKvE6Yw,AZ,23
